2018-07-18 09:43:38.555 INFO  201804201319 | new login: admin 
2018-07-18 09:53:37.334 INFO  201804201319 | new login: admin 
2018-07-18 09:55:57.256 INFO  201804201319 | new login: admin 
2018-07-18 09:57:50.155 INFO  201804201319 | new login: admin 
2018-07-18 10:09:31.023 INFO  201804201319 | new login: admin 
2018-07-18 10:10:50.799 INFO  201804201319 | new login: admin 
2018-07-18 10:12:17.607 INFO  201804201319 | new login: admin 
2018-07-18 10:17:17.116 INFO  201804201319 | new login: admin 
2018-07-18 10:19:09.235 INFO  201804201319 | new login: admin 
2018-07-18 10:22:02.863 INFO  201804201319 | new login: admin 
2018-07-18 10:24:39.515 INFO  201804201319 | new login: admin 
2018-07-18 10:26:22.448 INFO  201804201319 | new login: admin 
2018-07-18 10:53:02.933 INFO  201804201319 | new login: admin 
2018-07-18 10:53:16.489 INFO  201804201330 | upload_file. oldpath:/var/folders/tl/6v9jcqtn5xnbp89_r27_m8t40000gn/T/upload_f9ac73217c455878c3c3a4ee3cca20f6, file_path:users/admin/jspsych/_data 3.csv 
2018-07-18 13:08:31.641 INFO  201804201319 | new login: admin 
2018-07-18 13:11:39.974 INFO  201804201319 | new login: admin 
2018-07-18 14:02:57.934 INFO  201804201319 | new login: admin 
