2018-06-07 08:49:09.271 INFO  201804201319 | new login: admin 
2018-06-07 08:49:21.897 INFO  201804201319 | new login: admin 
2018-06-07 08:49:23.715 INFO  201804201319 | new login: admin 
2018-06-07 08:50:06.351 INFO  201804201319 | new login: admin 
2018-06-07 08:53:21.547 INFO  201804201319 | new login: admin 
2018-06-07 08:55:19.174 INFO  201804201319 | new login: admin 
2018-06-07 08:55:25.851 INFO  201804201319 | new login: admin 
2018-06-07 08:57:19.137 INFO  201804201319 | new login: admin 
2018-06-07 08:57:21.954 INFO  201804201319 | new login: admin 
2018-06-07 08:57:37.264 INFO  201804201319 | new login: admin 
2018-06-07 08:57:40.215 INFO  201804201319 | new login: admin 
2018-06-07 09:05:27.515 INFO  201804201330 | upload_file. oldpath:/var/folders/tl/6v9jcqtn5xnbp89_r27_m8t40000gn/T/upload_e691b193c60a1862a0383b072546c713, file_path:usersadmin/clockWerk/זלוטניק תוכנית מטבח 3.pdf 
2018-06-07 09:18:45.327 INFO  201804201319 | new login: admin 
2018-06-07 09:26:41.105 INFO  201804201319 | new login: admin 
2018-06-07 09:30:24.867 INFO  201804201319 | new login: admin 
2018-06-07 09:30:32.117 INFO  201804201330 | upload_file. oldpath:/var/folders/tl/6v9jcqtn5xnbp89_r27_m8t40000gn/T/upload_3f4f69f73886b924476d88947c1d5060, file_path:usersadmin/clockWerk/Tutorial 1 - Zlotnick Elad.docx 
